,snippet_id,blog_post_id,blog_post_name,blog_post_title,h1_tag,h2_tag,h3_tag,snippet_heading,snippet_image,snippet_image_source,snippet_inner_link,snippet_text,snippet_content,package_id,snippet_modified,short_code,is_active,blog_url,snippet_type,location,location_lat,location_long,formatted_address,country,state,district,pincode
481,103094,16271,dangerous-places-across-the-globe,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly-20,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly,<h2>Encavmaphobia: Fear Of Getting Burned</h2>,"<h3>21. Fire Mountain, Java and Indonesia</h3>","<h3> Fire Mountain, Java And Indonesia</h3>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Mt-Merapi-fire-moutain.jpg"" alt=""The red smoke emerging from the Mt Merapi Fire Mountain"">",http://www.elitereaders.com/wp-content/uploads/2015/07/110.jpg,,"<div> </div> <p><a class=""imagesource-link"" href=""http://www.elitereaders.com/wp-content/uploads/2015/07/110.jpg"" target=""_blank"" rel=""nofollow""> </a></p>","<h3> Fire Mountain, Java And Indonesia</h3><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Mt-Merapi-fire-moutain.jpg"" alt=""The red smoke emerging from the Mt Merapi Fire Mountain""><br/><p><a class='imagesource-link' href='http://www.elitereaders.com/wp-content/uploads/2015/07/110.jpg' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://www.elitereaders.com/wp-content/uploads/2015/07/110.jpg"" target=""_blank"" rel=""nofollow""> </a></p>",0,2018-11-02 08:50:16,[ls_content_block id=103094],1,https://traveltriangle.com/blog/dangerous-places-across-the-globe/,,,,,,,,,
482,103095,16271,dangerous-places-across-the-globe,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly-21,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly,<h2>Aquaphobia: Fear Of Water And Drowning</h2>,"<h3>22. Blue Lake, Russia</h3>","<h3> Blue Lake, Russia</h3>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/blue-lake-russia.jpg"" alt=""A diver tries to find his way back to shore in Blue Lake in Russia"">",https://d1rzqtazjnx4zi.cloudfront.net/wp-content/uploads/2013/12/15-Mu3zxng.jpg-w=272&h=181&crop=1,,"<div> </div> <p><a class=""imagesource-link"" href=""https://d1rzqtazjnx4zi.cloudfront.net/wp-content/uploads/2013/12/15-Mu3zxng.jpg-w=272&amp;h=181&amp;crop=1"" target=""_blank"" rel=""nofollow""> </a></p> <p>The bottomless lake has little visibility for the divers. One can only see vast stretches of blue-green, but that too only extends as far as the light reaches.</p>","<h3> Blue Lake, Russia</h3><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/blue-lake-russia.jpg"" alt=""A diver tries to find his way back to shore in Blue Lake in Russia""><br/><p><a class='imagesource-link' href='https://d1rzqtazjnx4zi.cloudfront.net/wp-content/uploads/2013/12/15-Mu3zxng.jpg-w=272&h=181&crop=1' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""https://d1rzqtazjnx4zi.cloudfront.net/wp-content/uploads/2013/12/15-Mu3zxng.jpg-w=272&amp;h=181&amp;crop=1"" target=""_blank"" rel=""nofollow""> </a></p> <p>The bottomless lake has little visibility for the divers. One can only see vast stretches of blue-green, but that too only extends as far as the light reaches.</p>",0,2018-11-02 08:50:17,[ls_content_block id=103095],1,https://traveltriangle.com/blog/dangerous-places-across-the-globe/,,,,,,,,,
483,103096,16271,dangerous-places-across-the-globe,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly-22,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly,<h2>Aquaphobia: Fear Of Water And Drowning</h2>,"<h3>23. Truk Lagoon, Micronesia</h3>","<h3> Truk Lagoon, Micronesia</h3>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/truk-lagoon.jpg"" alt=""A young explorer at one of the largest ship graveyards of Truk Lagoon"">",https://c2.staticflickr.com/6/5213/5502002907_a03fe68b51_b.jpg,,"<div> </div> <p><a class=""imagesource-link"" href=""https://c2.staticflickr.com/6/5213/5502002907_a03fe68b51_b.jpg"" target=""_blank"" rel=""nofollow""> </a></p> <p>One of the worlds largest ship graveyards, Truk Lagoon is hidden by the eerie waters and protected by coral ridges and a gam of sharks. Additionally, there are unused explosives inside the lagoon.</p>","<h3> Truk Lagoon, Micronesia</h3><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/truk-lagoon.jpg"" alt=""A young explorer at one of the largest ship graveyards of Truk Lagoon""><br/><p><a class='imagesource-link' href='https://c2.staticflickr.com/6/5213/5502002907_a03fe68b51_b.jpg' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""https://c2.staticflickr.com/6/5213/5502002907_a03fe68b51_b.jpg"" target=""_blank"" rel=""nofollow""> </a></p> <p>One of the worlds largest ship graveyards, Truk Lagoon is hidden by the eerie waters and protected by coral ridges and a gam of sharks. Additionally, there are unused explosives inside the lagoon.</p>",0,2018-11-02 08:50:17,[ls_content_block id=103096],1,https://traveltriangle.com/blog/dangerous-places-across-the-globe/,,,,,,,,,
484,103097,16271,dangerous-places-across-the-globe,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly-23,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly,<h2>Aquaphobia: Fear Of Water And Drowning</h2>,"<h3>24. Bolton Strid, England</h3>","<h3> Bolton Strid, England</h3>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/bolton-strid1.jpg"" alt=""The beautiful bolton strid has 100 percent kill record"">",https://drscdn.500px.org/photo/2560676/m%3D2048/3d38a1151243df8e1958200a104d8f70,,"<div> </div> <p><a class=""imagesource-link"" href=""https://drscdn.500px.org/photo/2560676/m%3D2048/3d38a1151243df8e1958200a104d8f70"" target=""_blank"" rel=""nofollow""> </a></p> <p>Dont be fooled by the beauty of the river. The Bolton Strid is claimed to have a cent percent death rate, killing anyone who has ever tried to take a dip in the water body.</p>","<h3> Bolton Strid, England</h3><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/bolton-strid1.jpg"" alt=""The beautiful bolton strid has 100 percent kill record""><br/><p><a class='imagesource-link' href='https://drscdn.500px.org/photo/2560676/m%3D2048/3d38a1151243df8e1958200a104d8f70' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""https://drscdn.500px.org/photo/2560676/m%3D2048/3d38a1151243df8e1958200a104d8f70"" target=""_blank"" rel=""nofollow""> </a></p> <p>Dont be fooled by the beauty of the river. The Bolton Strid is claimed to have a cent percent death rate, killing anyone who has ever tried to take a dip in the water body.</p>",0,2018-11-02 08:50:17,[ls_content_block id=103097],1,https://traveltriangle.com/blog/dangerous-places-across-the-globe/,,,,,,,,,
485,103098,16271,dangerous-places-across-the-globe,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly-24,In Pictures: 25 Riskiest Spots Across The Globe That'll Instill Fear In You Instantly,<h2>Aquaphobia: Fear Of Water And Drowning</h2>,"<h3>25. Gullfoss – The Icy Pit to Hell, Iceland</h3>",<h3> Gullfoss </h3>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/gullfoss-iceland1.jpeg"" alt=""The Icy Pit to Hell at Gullfoss in Iceland"">",http://pix.avaxnews.com/avaxnews/ae/bd/0000bdae.jpeg,,"<div> </div> <p><a class=""imagesource-link"" href=""http://pix.avaxnews.com/avaxnews/ae/bd/0000bdae.jpeg"" target=""_blank"" rel=""nofollow""> </a></p> <p><strong></strong></p>","<h3> Gullfoss </h3><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/gullfoss-iceland1.jpeg"" alt=""The Icy Pit to Hell at Gullfoss in Iceland""><br/><p><a class='imagesource-link' href='http://pix.avaxnews.com/avaxnews/ae/bd/0000bdae.jpeg' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://pix.avaxnews.com/avaxnews/ae/bd/0000bdae.jpeg"" target=""_blank"" rel=""nofollow""> </a></p> <p><strong></strong></p>",0,2018-11-02 08:50:17,[ls_content_block id=103098],1,https://traveltriangle.com/blog/dangerous-places-across-the-globe/,,,,,,,,,
486,103099,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-0","12 Weird, Strange-As-Fiction Islands Of The World","<h2>1. Rapa Nui or Easter Island, Chile</h2>",,"<h2> Rapa Nui Or Easter Island, Chile</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Easter-Island-in-Chile1.jpg"" alt=""Easter Island in Chile"">",http://chileescape.com/,,"<div>\n<p> </p>\n</div> <p><a class=""imagesource-link"" href=""http://chileescape.com/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Littered all over the island, there are 887 strange statues, over 3 stories tall, famous as Moia statues. And they weigh crazy 14 tons and measure huge 13 feet! Strange is the question of how did early Polynesian inhabitants accomplish such monumental task with their fairly primitive tools. They had no carriages or cranes to pick and drop the large stones out of which the statues are carved.</p> <p>There is no answer though.</p>  <p></p>","<h2> Rapa Nui Or Easter Island, Chile</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Easter-Island-in-Chile1.jpg"" alt=""Easter Island in Chile""><br/><p><a class='imagesource-link' href='http://chileescape.com/' target='_blank' rel='nofollow'>Image Source</a></p><div>\n<p> </p>\n</div> <p><a class=""imagesource-link"" href=""http://chileescape.com/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Littered all over the island, there are 887 strange statues, over 3 stories tall, famous as Moia statues. And they weigh crazy 14 tons and measure huge 13 feet! Strange is the question of how did early Polynesian inhabitants accomplish such monumental task with their fairly primitive tools. They had no carriages or cranes to pick and drop the large stones out of which the statues are carved.</p> <p>There is no answer though.</p>  <p></p>",0,2018-11-02 08:50:17,[ls_content_block id=103099],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
487,103100,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-1","12 Weird, Strange-As-Fiction Islands Of The World","<h2>2. Ilha de Queimada Grande or Snake Island, Brazil</h2>",,"<h2> Ilha De Queimada Grande Or Snake Island, Brazil</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Snake-island-in-Brazil.jpg"" alt=""Snake-island-in-Brazil"">",http://aphotoeditor.com/2012/04/20/the-daily-edit-friday-4-18-12/,,"<div> </div> <p><a class=""imagesource-link"" href=""http://aphotoeditor.com/2012/04/20/the-daily-edit-friday-4-18-12/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Ohk, think of venom, so powerful that its single drop is capable of melting human flesh. Now think of a snake which is full of such venom. Now, about an island full of just these snakes.</p> <p>Scary, right- Yes, Snake island is full of 5000 Golden Lanceheads, one of the most dangerous and venomous snakes in the world. These snakes slurp and surf the island like kings as they are the sole inhabitants of the island, sparing a tourist or two, here and there.</p>","<h2> Ilha De Queimada Grande Or Snake Island, Brazil</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Snake-island-in-Brazil.jpg"" alt=""Snake-island-in-Brazil""><br/><p><a class='imagesource-link' href='http://aphotoeditor.com/2012/04/20/the-daily-edit-friday-4-18-12/' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://aphotoeditor.com/2012/04/20/the-daily-edit-friday-4-18-12/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Ohk, think of venom, so powerful that its single drop is capable of melting human flesh. Now think of a snake which is full of such venom. Now, about an island full of just these snakes.</p> <p>Scary, right- Yes, Snake island is full of 5000 Golden Lanceheads, one of the most dangerous and venomous snakes in the world. These snakes slurp and surf the island like kings as they are the sole inhabitants of the island, sparing a tourist or two, here and there.</p>",0,2018-11-02 08:50:17,[ls_content_block id=103100],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
488,103101,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-2","12 Weird, Strange-As-Fiction Islands Of The World","<h2>3. Socotra Island, Yemen</h2>",,"<h2> Socotra Island, Yemen</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Socotra-Island1.jpg"" alt=""Socotra Island in Yemen"">",http://www.travelguidemag.com/socotra.html,,"<div> </div> <p><a class=""imagesource-link"" href=""http://www.travelguidemag.com/socotra.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>Just a glance at its pictures, showcasing its biologically unique to the world flora and fauna, says a lot. Just for the record, there are over 300 plants, 27 reptiles and six bird species which are unique to this island. And trust, the pictures below are not out of AVATAR.</p> <p><strong>Dragons Blood Tree</strong></p> <div> </div> <p><a class=""imagesource-link"" href=""http://reversehomesickness.com/asia/socotra-the-most-alien-place-on-earth/"" target=""_blank"" rel=""nofollow""> </a></p> <p><strong>Socotran Desert Rose</strong></p> <div> </div> <p><a class=""imagesource-link"" href=""http://www.weltrekordreise.ch/p_asid_middleeast.html"" target=""_blank"" rel=""nofollow""> </a></p> <p><strong>A Socotran Reptile</strong></p> <div> </div> <p><a class=""imagesource-link"" href=""http://www.e-tapetki.pl/96825,moloch-zwiniety-koczasty.php"" target=""_blank"" rel=""nofollow""> </a></p>","<h2> Socotra Island, Yemen</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Socotra-Island1.jpg"" alt=""Socotra Island in Yemen""><br/><p><a class='imagesource-link' href='http://www.travelguidemag.com/socotra.html' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://www.travelguidemag.com/socotra.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>Just a glance at its pictures, showcasing its biologically unique to the world flora and fauna, says a lot. Just for the record, there are over 300 plants, 27 reptiles and six bird species which are unique to this island. And trust, the pictures below are not out of AVATAR.</p> <p><strong>Dragons Blood Tree</strong></p> <div> </div> <p><a class=""imagesource-link"" href=""http://reversehomesickness.com/asia/socotra-the-most-alien-place-on-earth/"" target=""_blank"" rel=""nofollow""> </a></p> <p><strong>Socotran Desert Rose</strong></p> <div> </div> <p><a class=""imagesource-link"" href=""http://www.weltrekordreise.ch/p_asid_middleeast.html"" target=""_blank"" rel=""nofollow""> </a></p> <p><strong>A Socotran Reptile</strong></p> <div> </div> <p><a class=""imagesource-link"" href=""http://www.e-tapetki.pl/96825,moloch-zwiniety-koczasty.php"" target=""_blank"" rel=""nofollow""> </a></p>",0,2018-11-02 08:50:18,[ls_content_block id=103101],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
489,103102,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-3","12 Weird, Strange-As-Fiction Islands Of The World","<h2>4. Isola La Gaiola, Italy</h2>",,"<h2> Isola La Gaiola, Italy</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Isola-La-Gaiola-in-Italy.jpg"" alt=""Isola La Gaiola in Italy"">",http://www.amusingplanet.com/2013/09/the-cursed-island-of-gaiola.html,"<strong>Suggested Read:</strong> <a href=""https://traveltriangle.com/blog/mysterious-places-around-the-world/"" target=""_blank"">11 Mysterious Places Around The World You Will Not Believe Actually Exist</a>","<div> </div> <p><a class=""imagesource-link"" href=""http://www.amusingplanet.com/2013/09/the-cursed-island-of-gaiola.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>The beautiful island, lined with picturesque cobblestone streets, is said to be cursed. Actually, a set of two islands linked together with a rusty bridge, the island is said to bring extreme bad luck to its owners; sometimes, even resulting in untimely deaths. Sudden suicides, heart attacks, brutal murders, commitment to mental hospitals, downfall from the riches, or being overthrown in jail.</p> <p style=""text-align: center;""></p>","<h2> Isola La Gaiola, Italy</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Isola-La-Gaiola-in-Italy.jpg"" alt=""Isola La Gaiola in Italy""><br/><p><a class='imagesource-link' href='http://www.amusingplanet.com/2013/09/the-cursed-island-of-gaiola.html' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://www.amusingplanet.com/2013/09/the-cursed-island-of-gaiola.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>The beautiful island, lined with picturesque cobblestone streets, is said to be cursed. Actually, a set of two islands linked together with a rusty bridge, the island is said to bring extreme bad luck to its owners; sometimes, even resulting in untimely deaths. Sudden suicides, heart attacks, brutal murders, commitment to mental hospitals, downfall from the riches, or being overthrown in jail.</p> <p style=""text-align: center;""></p>",0,2018-11-02 08:50:18,[ls_content_block id=103102],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
490,103103,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-4","12 Weird, Strange-As-Fiction Islands Of The World","<h2>5. kunoshima Island or Rabbit Island, Japan</h2>",,"<h2> Kunoshima Island Or Rabbit Island, Japan</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Rabbit-Island-in-Japan-Copy.jpg"" alt=""Rabbit Island in Japan - Copy"">",http://abcnews.go.com/Lifestyle/bunny-island-fox-village-cat-island-japans-paradises/story-id=28830838,,"<div> </div> <p><a class=""imagesource-link"" href=""http://abcnews.go.com/Lifestyle/bunny-island-fox-village-cat-island-japans-paradises/story-id=28830838"" target=""_blank"" rel=""nofollow""> </a></p> <p>The island was once home to several poisonous gas factories. Now it has transformed to a rabbit hub with thousands and thousands of rabbits hopping on the island. Some believe them to be the descendants of the group which was brought there to test poisonous gases. While others claim them to be somehow descended from the heaven to pay homage to the original lot. Quite strange, eh-</p>  <p></p>","<h2> Kunoshima Island Or Rabbit Island, Japan</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Rabbit-Island-in-Japan-Copy.jpg"" alt=""Rabbit Island in Japan - Copy""><br/><p><a class='imagesource-link' href='http://abcnews.go.com/Lifestyle/bunny-island-fox-village-cat-island-japans-paradises/story-id=28830838' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://abcnews.go.com/Lifestyle/bunny-island-fox-village-cat-island-japans-paradises/story-id=28830838"" target=""_blank"" rel=""nofollow""> </a></p> <p>The island was once home to several poisonous gas factories. Now it has transformed to a rabbit hub with thousands and thousands of rabbits hopping on the island. Some believe them to be the descendants of the group which was brought there to test poisonous gases. While others claim them to be somehow descended from the heaven to pay homage to the original lot. Quite strange, eh-</p>  <p></p>",0,2018-11-02 08:50:18,[ls_content_block id=103103],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
491,103104,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-5","12 Weird, Strange-As-Fiction Islands Of The World","<h2>6. Sable Island, Nova Scotia</h2>",,"<h2> Sable Island, Nova Scotia</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Sable-Island-in-Nova-Scotia2.jpg"" alt=""Sable Island in Nova Scotia2"">",http://dxnews.com/cy0-ve1axc_sable/,,"<div> </div> <p><a class=""imagesource-link"" href=""http://dxnews.com/cy0-ve1axc_sable/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Also known as The Graveyard of the Atlantic, Sable Island houses multitudes of shipwrecks and hundreds of wild horses. The peculiar eeriness of over 490 dilapidated shipwrecks adorning the island while more than 450 wild horses gallop around, is definitely not lost on us.</p>","<h2> Sable Island, Nova Scotia</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Sable-Island-in-Nova-Scotia2.jpg"" alt=""Sable Island in Nova Scotia2""><br/><p><a class='imagesource-link' href='http://dxnews.com/cy0-ve1axc_sable/' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://dxnews.com/cy0-ve1axc_sable/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Also known as The Graveyard of the Atlantic, Sable Island houses multitudes of shipwrecks and hundreds of wild horses. The peculiar eeriness of over 490 dilapidated shipwrecks adorning the island while more than 450 wild horses gallop around, is definitely not lost on us.</p>",0,2018-11-02 08:50:19,[ls_content_block id=103104],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
492,103105,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-6","12 Weird, Strange-As-Fiction Islands Of The World","<h2>7. Palmyra Island, North Pacific</h2>",,"<h2> Palmyra Island, North Pacific</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Palmyra-Island-in-North-Pacific1.jpg"" alt=""Palmyra Island in North Pacific"">",http://visitcryptoville.com/2014/09/04/palmyra-atoll-paranormal-paradise-or-gateway-to-perdition/,,"<div> </div> <p><a class=""imagesource-link"" href=""http://visitcryptoville.com/2014/09/04/palmyra-atoll-paranormal-paradise-or-gateway-to-perdition/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Stunning coastline, palm trees, shimmering water, gorgeous sunsets, colorful corals, mesmerizing dawns, and peaceful vacations. Quite a charmer, right- OR NOT.</p> <p>The picture is tainted with tragic deaths, bizarre happenings, pirate attacks, buried treasure, secret military use, cursed land, and gruesome murders. All these strange happenings have forced even the best of rationalists to wonder about the curse being true.</p>","<h2> Palmyra Island, North Pacific</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Palmyra-Island-in-North-Pacific1.jpg"" alt=""Palmyra Island in North Pacific""><br/><p><a class='imagesource-link' href='http://visitcryptoville.com/2014/09/04/palmyra-atoll-paranormal-paradise-or-gateway-to-perdition/' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://visitcryptoville.com/2014/09/04/palmyra-atoll-paranormal-paradise-or-gateway-to-perdition/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Stunning coastline, palm trees, shimmering water, gorgeous sunsets, colorful corals, mesmerizing dawns, and peaceful vacations. Quite a charmer, right- OR NOT.</p> <p>The picture is tainted with tragic deaths, bizarre happenings, pirate attacks, buried treasure, secret military use, cursed land, and gruesome murders. All these strange happenings have forced even the best of rationalists to wonder about the curse being true.</p>",0,2018-11-02 08:50:19,[ls_content_block id=103105],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
493,103106,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-7","12 Weird, Strange-As-Fiction Islands Of The World","<h2>8. La Isla de las Mu-ecas or The Island of the Dolls, Mexico City</h2>",,"<h2> La Isla De Las Mu-ecas Or The Island Of The Dolls, Mexico City</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Island-of-dolls-in-Mexico-City1.jpg"" alt=""Island of dolls in Mexico City"">",http://orwellwasright.co.uk/2014/01/14/welcome-to-the-island-of-the-dolls-the-creepiest-place-in-mexico/,,"<div> </div> <p><a class=""imagesource-link"" href=""http://orwellwasright.co.uk/2014/01/14/welcome-to-the-island-of-the-dolls-the-creepiest-place-in-mexico/"" target=""_blank"" rel=""nofollow""> </a></p> <p>The former resident of the island, Don Julian, used to claim that a little girl had drowned in the back canals of the island, whom he failed to save. Since that day, various dolls and dismantled body parts of dolls started washing ashore to the island.</p> <p>Now now, thousands of dolls, hanging from trees or various objects, some mangled, some wrapped in cobwebs, some with body parts missing, some just beheaded!</p>","<h2> La Isla De Las Mu-ecas Or The Island Of The Dolls, Mexico City</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Island-of-dolls-in-Mexico-City1.jpg"" alt=""Island of dolls in Mexico City""><br/><p><a class='imagesource-link' href='http://orwellwasright.co.uk/2014/01/14/welcome-to-the-island-of-the-dolls-the-creepiest-place-in-mexico/' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://orwellwasright.co.uk/2014/01/14/welcome-to-the-island-of-the-dolls-the-creepiest-place-in-mexico/"" target=""_blank"" rel=""nofollow""> </a></p> <p>The former resident of the island, Don Julian, used to claim that a little girl had drowned in the back canals of the island, whom he failed to save. Since that day, various dolls and dismantled body parts of dolls started washing ashore to the island.</p> <p>Now now, thousands of dolls, hanging from trees or various objects, some mangled, some wrapped in cobwebs, some with body parts missing, some just beheaded!</p>",0,2018-11-02 08:50:19,[ls_content_block id=103106],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
494,103107,16309,strange-islands-of-the-world,"12 Weird, Strange-As-Fiction Islands Of The World-8","12 Weird, Strange-As-Fiction Islands Of The World","<h2>9. Vulcan Point, Philippines</h2>",,"<h2> Vulcan Point, Philippines</h2>","<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Vulcan-Point-in-Philippines21.jpg"" alt=""Vulcan-Point-in-Philippines2"">",http://bestphilippinetouristspots.com/a-volcano-within-a-lake-within-a-volcano-within-a-lake-huh,"<strong>Suggested Read:</strong> <a href=""https://traveltriangle.com/blog/strange-retreats-for-the-ultimate-wanderer/"" target=""_blank"">14 Strange and Unconventional Retreats For The Ultimate Wanderer</a>","<div> </div> <p><a class=""imagesource-link"" href=""http://bestphilippinetouristspots.com/a-volcano-within-a-lake-within-a-volcano-within-a-lake-huh"" target=""_blank"" rel=""nofollow""> </a></p> <p>Vulcan Point is known to be the geographical equivalent to the 2012 movie, Inception. You ask why. Okay so, Vulcan Point is an island, which is in a lake, which in turn is on an island, which is within a lake, which is on an outer island which is located in Pacific Ocean. Phew..</p> <p>Got it- Or do you need to go through it once again-</p> <p style=""text-align: center;""></p>","<h2> Vulcan Point, Philippines</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/10/Vulcan-Point-in-Philippines21.jpg"" alt=""Vulcan-Point-in-Philippines2""><br/><p><a class='imagesource-link' href='http://bestphilippinetouristspots.com/a-volcano-within-a-lake-within-a-volcano-within-a-lake-huh' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://bestphilippinetouristspots.com/a-volcano-within-a-lake-within-a-volcano-within-a-lake-huh"" target=""_blank"" rel=""nofollow""> </a></p> <p>Vulcan Point is known to be the geographical equivalent to the 2012 movie, Inception. You ask why. Okay so, Vulcan Point is an island, which is in a lake, which in turn is on an island, which is within a lake, which is on an outer island which is located in Pacific Ocean. Phew..</p> <p>Got it- Or do you need to go through it once again-</p> <p style=""text-align: center;""></p>",0,2018-11-02 08:50:19,[ls_content_block id=103107],1,https://traveltriangle.com/blog/strange-islands-of-the-world/,,,,,,,,,
